('high', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	1
('mid', 'back', 'round', 'long', 'high', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short')	tia	1
('mid', 'back', 'round', 'long', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	1
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short')	mia	1
('low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short')	mia	1
('mid', 'front', 'unround', 'long', 'high', 'front', 'unround', 'short')	tia	1
('mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	hia	1
('mid', 'back', 'round', 'short', 'low', 'back', 'unround', 'short')	tia	1
('mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short')	ia	1
('high', 'central', 'round', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	tia	1
('high', 'central', 'round', 'short', 'high', 'central', 'round', 'short', 'high', 'central', 'round', 'short', 'high', 'central', 'round', 'short')	hia	1
('mid', 'back', 'round', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	1
('mid', 'back', 'round', 'short', 'low', 'back', 'unround', 'short')	kia	1
('mid', 'back', 'round', 'short', 'high', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short', 'high', 'front', 'unround', 'short')	tia	1
